@relation 'pancan_weka_ready-weka.filters.unsupervised.attribute.Remove-V-R7965,18382,17110,5408,6594,18747,8350,6817,5578,5577,7993,7897,12569,7966,15898,17905,11394,7422,6837,8004,3542,16373,12978,11125,2779,16343,7793,9178,17907,629,11911,6585,17802,16450,11260,10842,2640,4225,11551,8777,6831,204,15804,2130,7933,952,5633,18336,7955,12996,9185,9653,8014,6595,149,18811,15474,8005,18754,15913,90,6877,2319,3541,16339,8003,17586,776,17739,3922,19607,10291,5753,18217,15901,1510,224,5658,18291,5989,2168,2074,743,12079,5022,8006,1059,6927,19160,2775,13162,3731,1859,18637,14428,17317,3473,3462,5626,13508,20532'

@attribute gene_7964 numeric
@attribute gene_18381 numeric
@attribute gene_17109 numeric
@attribute gene_5407 numeric
@attribute gene_6593 numeric
@attribute gene_18746 numeric
@attribute gene_8349 numeric
@attribute gene_6816 numeric
@attribute gene_5577 numeric
@attribute gene_5576 numeric
@attribute gene_7992 numeric
@attribute gene_7896 numeric
@attribute gene_12568 numeric
@attribute gene_7965 numeric
@attribute gene_15897 numeric
@attribute gene_17904 numeric
@attribute gene_11393 numeric
@attribute gene_7421 numeric
@attribute gene_6836 numeric
@attribute gene_8003 numeric
@attribute gene_3541 numeric
@attribute gene_16372 numeric
@attribute gene_12977 numeric
@attribute gene_11124 numeric
@attribute gene_2778 numeric
@attribute gene_16342 numeric
@attribute gene_7792 numeric
@attribute gene_9177 numeric
@attribute gene_17906 numeric
@attribute gene_628 numeric
@attribute gene_11910 numeric
@attribute gene_6584 numeric
@attribute gene_17801 numeric
@attribute gene_16449 numeric
@attribute gene_11259 numeric
@attribute gene_10841 numeric
@attribute gene_2639 numeric
@attribute gene_4224 numeric
@attribute gene_11550 numeric
@attribute gene_8776 numeric
@attribute gene_6830 numeric
@attribute gene_203 numeric
@attribute gene_15803 numeric
@attribute gene_2129 numeric
@attribute gene_7932 numeric
@attribute gene_951 numeric
@attribute gene_5632 numeric
@attribute gene_18335 numeric
@attribute gene_7954 numeric
@attribute gene_12995 numeric
@attribute gene_9184 numeric
@attribute gene_9652 numeric
@attribute gene_8013 numeric
@attribute gene_6594 numeric
@attribute gene_148 numeric
@attribute gene_18810 numeric
@attribute gene_15473 numeric
@attribute gene_8004 numeric
@attribute gene_18753 numeric
@attribute gene_15912 numeric
@attribute gene_89 numeric
@attribute gene_6876 numeric
@attribute gene_2318 numeric
@attribute gene_3540 numeric
@attribute gene_16338 numeric
@attribute gene_8002 numeric
@attribute gene_17585 numeric
@attribute gene_775 numeric
@attribute gene_17738 numeric
@attribute gene_3921 numeric
@attribute gene_19606 numeric
@attribute gene_10290 numeric
@attribute gene_5752 numeric
@attribute gene_18216 numeric
@attribute gene_15900 numeric
@attribute gene_1509 numeric
@attribute gene_223 numeric
@attribute gene_5657 numeric
@attribute gene_18290 numeric
@attribute gene_5988 numeric
@attribute gene_2167 numeric
@attribute gene_2073 numeric
@attribute gene_742 numeric
@attribute gene_12078 numeric
@attribute gene_5021 numeric
@attribute gene_8005 numeric
@attribute gene_1058 numeric
@attribute gene_6926 numeric
@attribute gene_19159 numeric
@attribute gene_2774 numeric
@attribute gene_13161 numeric
@attribute gene_3730 numeric
@attribute gene_1858 numeric
@attribute gene_18636 numeric
@attribute gene_14427 numeric
@attribute gene_17316 numeric
@attribute gene_3472 numeric
@attribute gene_3461 numeric
@attribute gene_5625 numeric
@attribute gene_13507 numeric
@attribute Class {PRAD,LUAD,BRCA,KIRC,COAD}

@data
9.870898,0,2.994326,6.190008,5.984831,7.038568,1.111966,12.714314,2.164883,2.164883,3.128112,11.858956,3.128112,10.182941,1.111966,4.751614,2.394679,1.553705,6.070434,4.233328,1.349705,12.765827,7.042819,6.011051,7.347196,9.439203,7.836947,2.394679,2.767061,7.931494,5.865367,6.982263,5.13212,5.483738,2.034638,8.6693,11.494001,6.872139,1.111966,7.70398,11.464944,3.742944,12.49935,8.503754,11.257665,5.25422,9.166793,7.294805,13.149026,0,0.472072,2.497178,6.197637,7.824685,3.824055,1.891419,9.251707,5.58029,3.517654,2.846854,8.400102,6.151242,1.111966,0.472072,11.003701,8.766128,4.870942,13.754658,9.569491,8.421438,3.657446,0,4.203326,14.493311,1.111966,10.538441,6.937391,1.891419,8.88194,6.673062,2.034638,5.912492,8.070958,11.468695,9.803744,4.347474,11.015352,9.682557,11.800657,1.732443,8.403404,0,6.683977,6.973393,3.517654,0.472072,12.202301,13.62996,4.29153,10.935467,KIRC
10.08745,11.489562,6.133672,9.429886,9.925192,6.402338,1.866908,8.402449,0,0,3.792782,4.67717,0,1.093966,14.672961,4.044989,6.57824,9.599842,9.131234,0.462785,11.073934,8.064161,0,9.039758,7.599095,2.367483,3.277821,0,5.034304,6.231319,6.617669,7.587793,8.52601,8.534863,8.868326,6.617669,5.936094,8.10238,12.599885,8.245895,4.011549,7.119439,11.892133,5.412903,12.499701,6.809865,12.363253,6.231319,9.822271,2.257644,0,0.462785,1.329353,5.691556,6.133672,7.895672,1.093966,0.462785,0.462785,8.200241,10.842429,4.342626,3.626019,7.279025,10.835577,1.866908,11.108204,10.312656,9.254278,0.812621,3.906669,5.14639,9.157271,8.603804,10.881129,8.129917,2.738379,6.508034,7.03459,7.822832,11.981203,8.698785,0,1.866908,6.617669,0,8.008036,7.648875,0,5.450825,8.820849,2.893304,0,0.462785,10.512276,4.543168,7.038743,0.812621,7.699628,9.578592,LUAD
0,8.277032,12.1457,11.8411,13.014334,14.068955,0.467905,1.103934,2.153254,1.543842,8.792885,0,0.82073,1.88049,9.411674,10.684258,10.336886,10.589866,11.928352,1.721985,10.640606,3.643198,0.82073,11.000613,5.224909,2.580338,0.467905,2.981232,11.003054,0,5.19504,4.464198,0,2.382557,10.011269,3.294591,1.543842,12.01491,2.272441,5.761729,3.551885,3.994806,9.432621,2.484834,11.16093,4.438938,12.766699,9.274707,11.240201,0,0,9.910921,0.82073,0,0,0,2.669934,2.580338,8.186961,10.378999,3.686769,14.12125,0,12.038096,14.553335,3.923739,11.85041,11.156228,11.909796,1.543842,8.977861,6.674531,9.15376,6.652729,2.382557,2.833963,1.88049,9.16713,7.304584,5.179869,5.45654,9.323836,0,0,0.82073,0,4.127229,8.876413,0,8.207678,6.15208,2.580338,0,0,11.004403,0,9.599379,0,7.027928,11.090318,BRCA
11.297191,0,0,7.51146,0,7.639623,4.435989,11.420702,10.668956,11.189355,3.51493,9.304997,4.54745,10.013909,0.283685,2.531319,2.733419,0.520649,6.959283,2.015248,1.204078,12.65969,10.500414,6.957949,8.388112,14.582918,10.772958,0,0.902498,8.336667,4.933365,9.659604,2.090786,12.496469,3.69517,9.086532,12.638952,8.73865,6.944085,11.154983,12.19955,2.230941,10.917096,10.213007,7.37357,7.825251,9.841129,6.25979,12.653718,1.453439,0,0,9.10202,2.991735,10.840857,1.761498,10.897672,4.912693,0.520649,4.25078,11.819277,5.143091,0.520649,0,10.733168,9.574166,2.685492,14.610708,10.47707,9.972391,1.204078,0,1.334111,12.534646,4.200504,12.708004,10.580814,1.761498,11.797771,8.042973,2.358706,7.430168,8.698462,9.382672,12.445612,2.531319,10.721894,5.134192,11.307252,1.563597,9.437057,0,9.872238,8.694685,1.453439,0.724214,12.85138,12.068164,3.3089,0.724214,KIRC
9.975217,12.055764,9.479552,7.078546,9.766647,8.235268,3.072003,7.836511,0.338681,0.843099,8.047462,6.792035,0,0.612777,15.580049,6.982195,6.904653,10.275764,7.94429,0.338681,16.272489,9.822104,0.612777,9.164668,10.011171,2.353944,1.866394,1.640158,8.19023,6.536414,6.225528,5.619439,10.283135,9.065545,9.292533,7.478131,6.939285,8.048901,16.050914,8.179735,4.247487,4.779365,11.080191,2.928939,10.45152,7.490915,12.099742,7.526554,9.678549,0.338681,0,6.407431,2.52687,10.386574,4.986229,8.367144,1.37167,0.338681,1.37167,8.027115,10.674166,7.155547,9.934049,15.827241,10.538548,4.470511,10.795122,10.846611,10.525658,2.313043,7.663003,3.243029,10.265873,10.503736,10.115681,5.428765,5.619439,7.482235,8.60436,9.242988,13.270151,8.684489,4.570299,1.041593,4.077004,0.338681,6.7607,5.794723,1.757706,9.718067,8.0845,1.041593,1.041593,0,10.736808,10.420392,9.360898,3.500828,9.00961,10.255607,LUAD
9.855562,11.079845,6.362629,5.320521,6.581308,6.452531,11.845745,6.104779,1.288654,3.120352,0.566572,9.763554,4.646739,12.177591,6.529666,5.230972,10.9984,10.485729,10.5211,8.660206,16.144808,4.778997,2.27739,6.955778,11.012918,6.700398,8.334448,1.547943,6.202243,7.927328,5.967355,4.268883,6.898765,0.972325,11.288428,9.483346,9.328601,9.050123,3.533812,10.804841,2.27739,4.618767,12.276578,9.392309,12.433559,4.618767,14.895012,7.988719,7.540593,1.288654,0,0.566572,10.353544,10.819892,0,13.911074,4.778997,9.238823,1.767655,5.054284,8.648149,4.438492,9.150001,17.749575,10.196823,11.145951,10.373561,12.518476,7.889784,8.829929,9.694029,3.703211,12.475014,12.827237,1.547943,3.120352,0.972325,8.879393,6.679353,6.154334,11.444973,6.559402,10.351955,4.373022,1.288654,9.170619,11.438984,8.577248,6.610008,10.758723,9.80293,3.806015,3.592517,8.816136,9.783376,10.1097,10.624942,11.209161,10.743825,11.749065,COAD
0,8.57529,13.446192,11.10889,13.753342,12.372117,0,0.853517,1.593163,3.41715,9.421263,0.488926,4.78797,0,2.73292,12.198614,9.7828,10.76067,13.075877,0.488926,18.329893,4.16543,0.488926,9.329238,6.359122,1.593163,0.488926,1.774249,10.141839,0,10.534886,6.209857,0.488926,0.853517,8.437706,3.470628,1.774249,13.008257,2.442997,7.518456,4.228888,2.898189,9.821909,0,10.135722,6.49438,12.362201,8.020135,9.514931,0,0,10.344795,3.798019,0,0.853517,7.184161,2.54624,1.386094,2.442997,9.124473,6.468324,14.40947,0,15.657112,14.645253,4.064685,9.105579,10.471533,14.499466,0.488926,6.494833,7.610678,4.632402,7.076164,5.124659,3.918386,4.09906,9.077844,5.942852,3.41715,7.828606,8.83183,0,0,2.54624,0,3.243669,1.144242,0,11.070436,5.451656,5.282525,0,0,9.379931,3.361614,7.640151,0.488926,7.913129,10.527418,BRCA
0.44869,9.058771,6.910481,11.228452,9.706266,11.492339,1.497842,0.44869,3.821088,4.627257,9.346797,2.325703,2.521754,0,1.298248,9.65822,11.917447,10.705719,10.068738,2.521754,2.216703,5.374907,2.694323,8.810562,7.335614,0.790522,0.44869,3.996208,9.284859,0.44869,8.368253,7.928441,1.066606,6.509587,4.648396,7.882343,6.466252,8.342537,2.216703,6.626067,9.178966,2.987648,9.314921,1.066606,11.662966,4.729993,13.00989,9.337878,9.343559,0.44869,0.44869,2.848418,4.091911,3.390338,2.42707,7.075672,4.96721,4.493455,8.84764,8.503476,9.750933,7.827787,0,0,11.621901,6.801469,10.817559,11.011821,9.099637,0,10.552909,2.773427,7.704519,9.714434,3.857852,3.390338,2.694323,6.683528,7.007767,7.616064,9.994311,8.706102,0.44869,0,3.286275,0.790522,5.25598,4.028825,0,6.991306,8.783394,3.704806,0,1.066606,11.151873,2.521754,9.623276,1.673104,10.583788,10.374518,BRCA
0.395282,6.652347,8.933295,10.016349,10.973762,11.021785,0,3.766214,2.349677,2.595146,10.056177,2.257584,2.159242,0,1.939753,9.833088,12.854044,11.594068,9.208498,6.422532,2.159242,4.694747,5.023073,7.118962,7.739659,2.403077,0,2.349677,9.988415,4.507541,5.639513,6.80653,0.395282,8.301629,7.660973,3.625937,5.65764,9.520373,3.150397,6.709938,10.767522,4.245199,7.610678,4.120045,12.161296,4.812688,13.255257,8.089329,7.448348,0.705137,0,3.732399,10.585986,7.450947,2.159242,6.709938,5.485655,8.218587,6.180727,7.844266,9.570269,2.51788,2.159242,3.662308,12.044548,10.715198,11.073338,9.781325,7.848222,0.395282,11.260855,1.365021,10.265697,7.767052,3.831543,2.738314,0.960141,7.504509,5.972031,7.709566,5.778529,8.958193,0,2.159242,2.929469,4.921712,8.192401,0,0.395282,7.633758,9.488447,7.951017,0,0,8.865702,1.365021,7.871708,1.816108,9.991989,10.302879,BRCA
0,2.579928,11.713838,12.310928,12.49035,13.038744,1.047538,2.070698,3.749298,2.887857,10.326643,0,2.296369,0.439038,3.894372,10.099492,11.419328,11.234285,11.182903,2.070698,7.530375,4.311031,1.474202,10.664447,6.484733,2.663299,0,3.406346,9.905571,2.070698,6.432226,5.745138,0,3.453939,8.130241,2.296369,0,10.040797,0.775093,6.594996,5.351657,5.206358,9.993264,0,11.246022,5.460536,12.434996,7.998004,9.990232,0,1.047538,10.730368,3.198494,0.775093,0,1.474202,4.117687,3.082141,4.526714,9.547321,6.030616,12.904723,0,2.887857,16.524664,5.725877,11.618656,9.96633,13.370388,1.943059,8.281295,3.587989,3.253324,11.805421,4.311031,2.296369,4.361824,10.992004,6.605573,5.090663,8.437511,9.769929,0,0,2.955573,0,2.491468,0,0,6.248728,4.117687,2.397201,0,0,9.593878,2.397201,9.779301,1.276556,8.008003,10.542925,BRCA
0,7.996038,10.563349,13.022004,13.243335,13.663491,0,0,4.836454,5.271489,8.221287,0,4.506659,2.840524,5.485056,11.346863,10.839723,10.880502,12.071338,1.558855,8.599768,3.963123,2.290513,10.785877,6.964687,0,0,6.306893,11.963102,0,7.71124,8.140676,0,4.308361,7.303689,2.904426,2.703566,10.620651,0,6.679832,7.577995,4.900529,9.661693,0,11.019215,8.791495,12.664176,6.968436,8.051769,0,3.626743,10.723584,5.852071,0,2.840524,2.904426,6.376132,5.049265,4.819985,11.481098,9.910981,13.01184,0,7.68874,14.013907,6.875841,11.212125,10.484541,12.193156,2.191563,8.712898,3.286541,6.609683,7.563219,1.845952,5.442648,2.552229,8.515321,6.376132,6.688922,10.572909,9.81502,2.085289,0,4.46489,1.709511,5.990987,2.470146,0,10.568602,4.42187,4.644006,0,0,11.211931,5.742712,8.426986,0,9.476382,9.027688,BRCA
10.523611,0.472904,0.472904,9.719743,0.82855,9.486867,3.470706,8.538639,8.896662,9.576093,5.673658,8.33879,6.470429,7.94354,0.82855,3.130717,4.430325,0.82855,8.633293,3.826782,4.50617,8.73268,8.326641,6.675647,9.489206,12.129093,2.76956,0,2.397064,3.065366,5.617769,10.788572,6.766145,9.175545,3.193236,8.227423,4.050989,8.126901,5.271639,11.000641,10.351812,4.911457,11.007728,3.366028,9.165852,8.150727,6.513947,6.281906,15.383097,0,0,0,7.646731,0,7.904364,2.595313,9.42063,4.404127,0.472904,5.435792,10.391523,7.140012,0,0,10.843214,8.756169,4.37745,12.346046,11.000915,8.223683,0.82855,0,3.065366,12.09083,3.865691,9.410797,8.685881,0,10.096689,9.180374,1.734482,7.294161,5.868252,8.448595,8.700755,2.167165,9.753203,5.952003,8.736622,1.113567,8.771618,0,7.830065,5.727466,3.940505,1.555669,11.616094,8.154661,1.351459,1.113567,KIRC
2.644987,8.478786,12.662065,12.735717,12.388698,12.080135,0,3.233857,4.560464,4.797003,8.48303,1.858936,2.379593,0.609282,7.110113,9.872546,10.990182,10.208649,11.691464,1.365413,6.5628,4.197,3.386632,9.913998,8.129453,2.226015,2.644987,6.392778,8.759805,2.869042,10.980082,4.237755,3.062951,3.062951,6.984031,3.524778,1.365413,12.015321,2.644987,6.419595,5.069535,5.391902,10.736131,1.858936,11.837072,5.699665,10.995018,9.232735,10.19643,0,3.457358,10.46238,6.289954,0,2.644987,5.279286,3.457358,2.644987,7.065529,8.096594,6.401772,13.478858,0,6.189659,12.161655,7.00779,10.947052,10.431968,10.887868,0.609282,7.404,8.861099,5.373732,10.276241,4.460703,5.784637,4.494729,8.888555,8.599013,6.859,11.690548,8.600965,1.365413,0,4.315965,2.969252,5.479467,1.858936,2.054119,7.195348,7.205656,6.60235,0.609282,0,10.823646,5.742777,7.625943,0.609282,7.75438,10.507349,BRCA
3.207471,14.3927,13.584998,7.700655,13.182986,9.842485,5.175756,5.240059,4.450736,3.933384,12.149096,1.905274,13.404317,0,10.734642,8.187362,8.780619,11.616025,5.541629,8.165455,4.33774,10.266377,3.024852,7.001881,6.293345,3.151502,2.571046,14.693814,8.991428,1.905274,14.470424,13.408038,9.171209,0.631523,4.414048,2.924062,0.631523,12.69798,2.276229,5.624262,6.455594,14.819256,7.876142,2.276229,10.105162,10.128097,12.390873,10.863977,7.273917,2.815719,7.329159,5.013538,7.685337,0.631523,7.938833,10.67919,2.815719,8.459059,9.714428,10.359782,12.034225,6.726395,1.905274,0,12.72725,9.070183,12.65096,10.347057,10.22528,0,11.85809,10.227917,4.802633,7.63042,4.486521,7.200408,3.290793,10.367,6.015734,3.984325,12.820009,7.989593,1.404631,0.631523,4.298013,7.87951,4.450736,1.676538,0.631523,10.902978,12.274163,10.033753,0,0,9.460384,8.106312,7.319266,1.069221,10.211973,10.761817,PRAD
0,8.520693,12.425701,13.64947,13.383799,12.970974,0,0,3.813607,4.496884,9.02558,2.139862,4.567691,0,5.519193,11.848216,11.077577,11.894791,12.15187,1.940843,12.249487,3.813607,6.832941,9.571322,6.289628,1.14372,0,5.935297,9.916418,0,6.521326,5.536945,0,3.161888,6.697412,2.857284,1.434882,11.392988,0.648834,6.466795,5.948622,5.200657,9.796254,0,10.155463,5.622579,12.765953,8.936423,9.602261,0,2.966117,10.577401,4.791262,0,0,0.648834,5.388393,3.692092,5.287125,9.641766,5.348732,13.383799,0,9.020855,16.334649,7.243012,11.549587,10.835893,15.063661,1.434882,9.085905,6.330922,4.383711,10.87568,0.648834,4.422428,1.434882,10.319808,6.236294,6.300063,10.272233,8.259781,0,0,3.978589,0,6.310424,2.470641,0.648834,9.608571,5.571813,2.966117,0,0,10.752874,4.172792,8.243655,0,10.150661,8.998605,BRCA
11.294075,7.759256,0.454702,10.488694,1.078337,9.010341,4.231586,7.367633,11.027319,11.789856,7.812543,9.439382,7.850099,8.364883,0.799999,10.373246,1.512328,9.589868,8.517095,3.359451,0,11.750213,11.574858,8.896944,9.040092,12.632929,6.209391,0.799999,6.560357,7.318245,4.711324,9.356998,7.736882,8.988404,5.783957,7.396476,11.189936,8.717073,8.437611,10.670568,13.053456,7.206868,9.574525,10.492033,8.686234,9.117204,12.319012,5.913768,8.893799,0.454702,0,5.506684,8.995753,3.134451,6.366658,9.658945,10.201021,5.005647,6.632175,6.690277,9.289406,10.240004,0,0,11.133213,8.811715,5.409415,13.14252,11.023214,5.03855,9.184642,0,7.649055,11.292161,6.259095,11.102422,8.248416,7.155294,11.573983,8.835315,9.702583,6.53752,5.774223,8.428327,9.558308,2.115999,7.151544,3.878735,11.033451,1.078337,10.431393,0.454702,10.386175,3.25134,8.198337,1.987066,11.46984,8.333737,6.187552,8.022418,KIRC
9.628043,12.238879,9.323991,8.880566,11.081663,8.159821,2.642748,4.899596,0,0.906275,7.258434,8.228708,0,3.284218,15.520745,8.413903,9.196519,10.279889,9.972377,0,14.593029,10.429135,0.906275,8.547149,9.166105,2.690417,9.372367,1.857026,8.306458,3.148576,5.237124,5.831596,8.597669,8.101319,9.061406,7.801204,6.21787,8.620282,15.148604,8.286401,6.451969,6.251367,12.292155,1.857026,10.556746,6.851999,12.022524,6.987378,9.419172,0,0,5.203291,4.138307,8.658236,6.602325,9.845156,0,0,6.037624,8.493043,9.278006,7.500531,7.818071,6.90558,10.357882,6.018296,7.966638,11.426784,10.409794,0.906275,8.928619,2.831756,9.608787,9.679705,12.3099,4.766918,3.284218,8.128613,8.8008,9.132793,13.269837,8.710355,2.642748,0,4.568598,0,7.671116,6.422865,2.642748,9.209358,7.986661,2.998845,1.458592,0,9.802009,10.194215,9.294168,0.906275,10.139359,9.769144,LUAD
0,9.244687,12.873154,12.073981,13.086702,12.38415,0.433066,2.378761,3.385721,3.523863,8.78365,0.433066,3.121297,0,3.336569,11.629083,10.676768,10.830008,11.366071,2.378761,13.349102,3.336569,7.433702,9.954801,7.286188,2.232753,0.433066,3.479269,10.034991,0.765704,8.081675,4.672736,0.433066,3.940467,10.092559,3.567107,1.459641,12.652374,3.765832,7.15058,2.797283,6.246349,9.791161,1.926227,10.81648,6.733002,12.199338,9.406743,11.927771,0,0,11.111201,4.527008,0.433066,3.178205,6.219488,3.06207,3.000289,3.802493,8.066681,5.414792,14.195103,0,12.173658,14.568793,5.592774,13.025871,10.909616,13.842822,2.053355,8.362584,7.853946,4.730955,8.492578,4.389188,5.083528,5.184201,11.157037,7.907516,5.644174,4.632582,8.636585,0,0,2.72275,1.263215,4.591272,2.053355,0,9.85418,5.664233,4.632582,0,0,11.429522,7.230107,10.530436,1.263215,8.384892,10.877223,BRCA
0,8.480649,13.449342,11.322903,12.269527,11.819995,0.522558,2.423686,3.464721,2.738768,8.552861,0.905428,4.305321,0,7.171777,10.475409,9.773057,9.89713,12.936461,4.566815,11.075145,3.903925,6.232881,10.167932,7.498682,2.301236,0.905428,7.653712,9.33487,1.670251,6.360998,6.20754,0.905428,2.423686,8.587654,5.363224,1.855671,14.37228,3.146932,6.216036,8.865269,5.894723,10.711177,1.855671,11.384044,5.8841,12.836682,9.941357,9.298326,2.167454,4.336833,8.720494,6.216036,0,1.855671,5.840801,4.788101,5.149198,8.793278,9.407149,6.587445,12.812284,0,8.08794,12.878346,6.645215,10.784062,10.815159,10.384104,4.427425,8.277706,7.735779,10.345904,9.454595,6.360998,5.807453,4.171927,10.339939,7.563372,6.534077,6.464467,9.435622,1.457437,0,3.282558,1.457437,4.765126,4.669373,2.641199,8.926088,7.529688,10.610444,0,2.019987,12.341677,4.100296,8.581091,0.522558,8.387811,11.106903,BRCA
12.138025,2.427231,1.424438,9.857843,0.418784,9.512152,5.705859,10.686518,9.832485,11.689321,4.336169,7.933785,5.517156,9.911302,0,3.983659,3.335426,1.231002,6.933726,2.67559,0.418784,11.356683,10.181972,7.512093,8.858351,13.324743,9.179028,0,1.747473,8.145932,6.28781,9.760362,5.769597,12.238279,4.579138,9.175672,10.036311,8.704948,9.789206,11.642972,12.11969,3.855242,10.170639,9.249379,7.810462,8.178162,7.490634,6.774181,11.942141,1.885379,0,0,7.754133,0.418784,10.682679,1.231002,10.743177,4.014052,2.234195,6.10223,10.525736,5.880979,0.418784,0,11.472021,8.528013,3.920884,13.661388,10.193217,8.932823,2.952259,0.418784,2.234195,12.810009,4.921379,11.765688,9.420813,0.418784,11.513165,8.497417,3.183248,7.46886,8.362194,10.243388,10.847605,2.951644,11.393095,8.261282,11.674382,0.742955,8.88429,0.418784,10.719457,7.037239,3.676775,1.885379,12.68785,10.731794,1.231002,1.424438,KIRC
7.521443,15.423493,14.210991,9.763158,13.111012,8.810286,6.476095,4.317702,1.417542,3.463086,11.287487,1.690819,13.199881,0,9.576813,8.068289,5.894716,11.488553,5.260248,10.307542,4.673132,12.416906,2.448055,6.176107,4.98371,1.823912,2.716113,14.929046,8.398701,2.716113,15.053811,13.170717,8.488712,0.638862,4.357453,0,0,13.020956,4.433814,6.119433,5.998931,18.154507,7.678776,4.878348,9.242517,10.998682,11.5627,11.891529,5.676361,11.320231,7.634971,3.728606,8.528435,4.053016,9.608046,11.123171,3.463086,8.677212,12.580155,10.289673,13.268846,8.264006,7.037404,0.638862,13.158286,10.350033,13.219562,10.728142,10.84418,1.080112,10.472335,10.313235,4.734802,7.670911,6.798388,6.861955,2.833518,10.579024,5.321827,2.833518,13.273886,6.630087,0,0,5.239123,9.243207,3.225969,2.833518,0.638862,10.734295,11.727959,12.553531,0,0,9.663608,9.710409,7.091446,0,9.822058,10.445336,PRAD
7.963041,12.840089,12.998911,8.899665,12.992383,9.104208,8.3479,3.921865,1.748204,3.383732,11.383202,0.837136,12.161702,0,5.808722,10.209758,8.031858,11.643667,6.733178,9.931652,5.137979,10.836966,1.12413,6.642852,6.875264,5.244175,0.837136,13.158507,9.219089,1.748204,14.441745,14.42675,7.994529,0.837136,6.006994,3.210701,0,11.802508,2.182406,8.093391,6.831105,16.254604,8.680743,3.383732,8.908465,10.045541,12.854025,10.096175,7.510028,7.960767,6.527177,3.883943,8.671031,1.363395,7.53777,10.157069,4.596989,9.197991,10.897104,8.628661,12.529655,8.076677,2.611668,4.254662,13.345627,10.162517,12.731247,10.028804,9.641828,0.837136,11.685108,10.228795,6.157636,6.941376,4.254662,7.327813,3.082617,10.314153,5.388761,4.030001,12.595665,7.345361,0,0.478402,3.883943,9.22194,3.632722,4.312905,0.478402,9.557006,11.528171,8.992811,0,1.12413,9.739965,8.400892,7.585811,1.748204,10.432594,9.683821,PRAD
12.102875,3.438439,0.495695,9.955508,0.495695,8.358506,6.860752,12.323666,10.028127,10.691656,4.654934,8.789925,6.217198,10.353853,0.495695,2.662342,2.350639,0.495695,6.092706,2.838084,0.495695,11.636711,10.959538,6.287042,9.517536,13.877016,8.767022,0,0.495695,11.414395,5.180466,7.36648,7.720716,10.913974,5.007353,9.507006,10.280284,8.833368,9.205148,10.880157,12.673991,2.350639,10.664572,12.866336,7.904249,8.60479,9.892796,6.599181,13.120955,0.495695,0,0,5.826963,0.495695,10.540583,3.543644,10.425279,4.251113,0.495695,5.130676,10.284396,4.532473,0,0.864018,10.58593,6.368056,5.36403,13.331407,9.232944,10.325542,1.157108,0.864018,2.662342,13.216469,5.539627,12.3572,10.018464,1.185993,12.897605,9.68356,3.940317,7.028735,9.349067,9.746896,11.350807,1.790897,10.282023,7.753979,11.191978,0.495695,9.249559,1.400647,10.549294,8.430574,2.097746,3.264687,12.969951,13.315829,1.400647,3.593497,KIRC
11.724335,2.909485,2.354396,10.750112,0,8.857371,6.391663,11.52713,10.205769,11.289177,3.661727,8.131327,4.583086,10.628856,2.254292,2.973868,2.697129,1.020413,6.367907,2.697129,0.425244,11.718036,10.911849,7.076238,9.156751,14.168233,11.389927,0,1.020413,10.877031,4.286305,9.869628,7.622725,11.712153,4.360406,9.610912,9.379523,8.305569,8.925071,11.638205,12.280663,3.405843,9.92664,10.717582,7.483437,8.305569,9.538938,7.040169,11.92921,3.309365,0,0,8.712806,0,10.484088,2.909485,10.663416,4.863497,2.14672,4.682736,10.358234,5.986249,1.440474,0,10.382894,9.894263,4.739378,13.684551,9.288338,10.406407,2.536774,1.612069,1.440474,12.836713,4.846408,13.127051,9.810821,1.020413,11.967997,8.811876,2.909485,6.22315,8.314919,9.460378,11.046783,2.354396,11.30744,7.350082,13.247996,1.440474,9.1498,1.020413,11.484959,8.090176,1.612069,3.205955,13.061221,11.016063,1.440474,0.753262,KIRC
0.313246,7.333522,11.91216,12.602497,12.234138,14.454068,0.313246,0.570463,3.317941,3.514425,8.868276,0.788686,2.356848,0,2.663322,10.428737,10.688023,11.483413,12.657897,2.356848,6.370194,2.286881,0,9.836057,7.316064,1.340619,0.313246,7.033192,8.897915,0,4.433781,5.288067,0,5.012667,8.481686,2.356848,1.431623,10.469805,1.431623,7.257822,6.680971,3.792064,9.889411,0.978196,11.221303,5.783378,11.562696,8.495323,9.705546,0,3.687329,10.496205,5.400012,0,0,0,7.821965,4.333231,4.601685,10.010011,7.559897,13.201452,0,5.711756,15.372817,6.305319,10.886245,10.728592,13.183663,0.978196,7.835893,5.383345,4.481544,8.414575,2.213347,4.685649,4.968653,9.658269,7.442122,6.156322,9.65002,9.756184,0,0,3.246013,0.978196,6.344592,2.135863,0.313246,8.877232,5.176411,1.670161,0,0,9.87458,0.788686,7.47592,0.788686,9.823369,10.555749,BRCA
